"LAKNAM","MIDAS","STATION","SAMPDATE","AGENCY","PROJECT","DEPTH","TYPE","CHLA","R","L","FLAG"
"TORSEY (GREE",5307.00,1.00,1994-9-15 0:00:00,"CW",3.00,9.00,"C",3.50,,,
"TORSEY (GREE",5307.00,1.00,1994-10-12 0:00:00,"CW",3.00,10.00,"C",6.30,,,
"TORSEY (GREE",5307.00,1.00,1997-5-14 0:00:00,"CW",3.00,10.00,"C",5.55,,"D",
"TORSEY (GREE",5307.00,1.00,1997-6-4 0:00:00,"CW",3.00,4.00,"C",2.35,,"D",
"TORSEY (GREE",5307.00,1.00,1997-7-1 0:00:00,"CW",3.00,5.00,"C",6.97,,"D",
"TORSEY (GREE",5307.00,1.00,1997-8-4 0:00:00,"CW",3.00,6.00,"C",6.84,,"D",
"TORSEY (GREE",5307.00,1.00,1997-9-5 0:00:00,"CW",3.00,7.00,"C",8.40,,"D",
"TORSEY (GREE",5307.00,1.00,1997-10-3 0:00:00,"CW",3.00,9.00,"C",1.77,,"D",
"TORSEY (GREE",5307.00,1.00,1998-8-6 0:00:00,"CW",3.00,5.00,"C",5.81,"1","D",
"TORSEY (GREE",5307.00,1.00,1999-8-3 0:00:00,"CW",3.00,6.00,"C",3.79,"1","D",
"TORSEY (GREE",5307.00,1.00,2000-5-3 0:00:00,"CW",3.00,10.00,"C",2.80,"1","D",
"TORSEY (GREE",5307.00,1.00,2000-6-8 0:00:00,"CW",3.00,7.00,"C",4.70,"1","D",
"TORSEY (GREE",5307.00,1.00,2000-7-7 0:00:00,"CW",3.00,6.00,"C",7.00,"1","D",
"TORSEY (GREE",5307.00,1.00,2000-8-4 0:00:00,"CW",3.00,6.00,"C",5.10,"1","D",
"TORSEY (GREE",5307.00,1.00,2000-9-6 0:00:00,"CW",3.00,7.00,"C",2.80,"1","D",
"TORSEY (GREE",5307.00,1.00,2000-10-11 0:00:00,"CW",3.00,10.00,"C",3.30,"1","D",
"TORSEY (GREE",5307.00,1.00,2001-8-6 0:00:00,"CW",3.00,6.00,"C",4.40,"1","D",
"TORSEY (GREE",5307.00,1.00,2002-8-8 0:00:00,"CW",3.00,6.00,"C",3.80,"1","D",
"TORSEY (GREE",5307.00,1.00,2003-5-9 0:00:00,"CW",3.00,10.00,"C",2.80,"1","D",
"TORSEY (GREE",5307.00,1.00,2003-6-3 0:00:00,"CW",3.00,7.00,"C",3.00,"1","D",
"TORSEY (GREE",5307.00,1.00,2003-7-1 0:00:00,"CW",3.00,5.00,"C",4.50,"1","D",
"TORSEY (GREE",5307.00,1.00,2003-8-1 0:00:00,"CW",3.00,6.00,"C",4.40,"1","D",
"TORSEY (GREE",5307.00,1.00,2003-9-9 0:00:00,"CW",3.00,7.00,"C",2.60,"1","D",
"TORSEY (GREE",5307.00,1.00,2003-10-8 0:00:00,"CW",3.00,9.00,"C",4.70,"1","D",
"TORSEY (GREE",5307.00,1.00,2004-8-2 0:00:00,"CW",3.00,6.00,"C",5.50,"1","D",
"TORSEY (GREE",5307.00,1.00,2005-8-8 0:00:00,"CW",3.00,5.00,"C",2.90,"1","D",
"TORSEY (GREE",5307.00,1.00,2006-5-17 0:00:00,"CW",3.00,10.00,"C",4.60,"1","D",
"TORSEY (GREE",5307.00,1.00,2006-6-16 0:00:00,"CW",3.00,6.00,"C",3.50,"1","D",
"TORSEY (GREE",5307.00,1.00,2006-7-14 0:00:00,"CW",3.00,7.00,"C",4.80,"1","d",
"TORSEY (GREE",5307.00,1.00,2006-8-15 0:00:00,"CW",3.00,6.00,"C",2.90,"1","D",
"TORSEY (GREE",5307.00,1.00,2006-9-15 0:00:00,"CW",3.00,7.00,"C",4.00,"1","D",
"TORSEY (GREE",5307.00,1.00,2006-11-1 0:00:00,"CW",3.00,10.00,"C",3.60,"1","D",
"TORSEY (GREE",5307.00,1.00,2008-9-4 0:00:00,"CW",3.00,6.00,"C",2.80,"1","D",
"TORSEY (GREE",5307.00,1.00,2009-5-26 0:00:00,"CW",3.00,6.00,"C",3.20,"1","D",
"TORSEY (GREE",5307.00,1.00,2009-6-30 0:00:00,"CW",3.00,5.00,"C",5.20,"1","D",
"TORSEY (GREE",5307.00,1.00,2009-7-17 0:00:00,"CW",3.00,6.00,"C",4.90,"1","D",
"TORSEY (GREE",5307.00,1.00,2009-8-14 0:00:00,"CW",3.00,5.00,"C",3.60,"1","D",
"TORSEY (GREE",5307.00,1.00,2009-9-24 0:00:00,"CW",3.00,7.50,"C",2.70,"1","D",
"TORSEY (GREE",5307.00,1.00,2009-10-27 0:00:00,"CW",3.00,10.00,"C",4.80,"1","D",
"TORSEY (GREE",5307.00,1.00,2012-6-8 0:00:00,"CW",3.00,5.00,"C",5.10,"1","D",
"TORSEY (GREE",5307.00,1.00,2012-6-27 0:00:00,"CW",3.00,5.00,"C",5.90,"1","D",
"TORSEY (GREE",5307.00,1.00,2012-7-30 0:00:00,"CW",3.00,5.00,"C",2.70,"1","D",
"TORSEY (GREE",5307.00,1.00,2012-8-21 0:00:00,"CW",3.00,5.00,"C",2.20,"1","D",
"TORSEY (GREE",5307.00,1.00,2012-9-28 0:00:00,"CW",3.00,8.00,"C",2.60,"1","D",
"TORSEY (GREE",5307.00,1.00,2014-8-19 0:00:00,"EI",2.00,6.00,"C",3.30,"1","HETL",
"TORSEY (GREE",5307.00,1.00,2015-5-27 0:00:00,"CW",3.00,7.00,"C",4.00,"1","HETL",
"TORSEY (GREE",5307.00,1.00,2015-6-18 0:00:00,"CW",3.00,7.00,"C",6.20,"1","HETL",
"TORSEY (GREE",5307.00,1.00,2015-7-14 0:00:00,"CW",3.00,6.00,"C",4.40,"1","HETL",
"TORSEY (GREE",5307.00,1.00,2015-8-13 0:00:00,"CW",3.00,6.00,"C",4.30,"1","HETL",
"TORSEY (GREE",5307.00,1.00,2015-9-18 0:00:00,"CW",3.00,6.00,"C",4.90,"1","HETL",
"TORSEY (GREE",5307.00,1.00,2015-11-3 0:00:00,"CW",3.00,10.00,"C",4.80,"1","HETL",
"TORSEY (GREE",5307.00,1.00,2018-5-31 0:00:00,"EI",2.00,5.00,"C",4.00,"1","HETL",
"TORSEY (GREE",5307.00,1.00,2018-6-1 0:00:00,"CW",3.00,7.00,"C",9.00,"1","HETL",
"TORSEY (GREE",5307.00,1.00,2018-6-18 0:00:00,"CW",3.00,7.00,"C",6.00,"1","HETL",
"TORSEY (GREE",5307.00,1.00,2018-7-16 0:00:00,"CW",3.00,7.00,"C",4.00,"1","HETL",
"TORSEY (GREE",5307.00,1.00,2018-9-4 0:00:00,"EI",2.00,6.00,"C",3.00,"1","HETL",
"TORSEY (GREE",5307.00,1.00,2018-10-10 0:00:00,"CW",3.00,9.00,"C",3.00,"1","HETL",
"WILSON P",3832.00,1.00,1976-4-22 0:00:00,"CW",3.00,,"C",3.30,,,
"WILSON P",3832.00,1.00,1976-5-18 0:00:00,"CW",3.00,,"C",1.60,,,
"WILSON P",3832.00,1.00,1976-6-14 0:00:00,"CW",3.00,,"C",3.10,,,
"WILSON P",3832.00,1.00,1976-7-14 0:00:00,"CW",3.00,,"C",3.00,,,
"WILSON P",3832.00,1.00,1976-7-22 0:00:00,"CW",3.00,,"C",2.70,,,
"WILSON P",3832.00,1.00,1976-8-23 0:00:00,"CW",3.00,,"C",3.10,,,
"WILSON P",3832.00,1.00,1976-9-6 0:00:00,"CW",3.00,,"C",3.40,,,
"WILSON P",3832.00,1.00,1976-9-21 0:00:00,"CW",3.00,,"C",4.40,,,
"WILSON P",3832.00,1.00,1976-10-4 0:00:00,"CW",3.00,,"C",4.00,,,
"WILSON P",3832.00,1.00,1976-10-27 0:00:00,"CW",3.00,,"C",4.30,,,
"WILSON P",3832.00,1.00,1979-5-7 0:00:00,"CW",3.00,10.00,"C",1.80,,,
"WILSON P",3832.00,1.00,1979-7-3 0:00:00,"CW",3.00,10.00,"C",3.10,,,
"WILSON P",3832.00,1.00,1979-7-25 0:00:00,"CW",3.00,10.00,"C",4.20,,,
"WILSON P",3832.00,1.00,1979-8-6 0:00:00,"CW",3.00,8.00,"C",4.60,,,
"WILSON P",3832.00,1.00,1979-8-20 0:00:00,"CW",3.00,7.00,"C",3.80,,,
"WILSON P",3832.00,1.00,1979-9-10 0:00:00,"CW",3.00,7.00,"C",3.50,,,
"WILSON P",3832.00,1.00,1979-9-28 0:00:00,"CW",3.00,10.00,"C",2.70,,,
"WILSON P",3832.00,1.00,1980-4-18 0:00:00,"CW",3.00,10.00,"C",2.30,,,
"WILSON P",3832.00,1.00,1981-6-11 0:00:00,"CW",3.00,10.00,"C",2.70,,,
"WILSON P",3832.00,1.00,1981-7-9 0:00:00,"CW",3.00,9.00,"C",3.90,,,
"WILSON P",3832.00,1.00,1981-8-11 0:00:00,"CW",3.00,7.00,"C",4.20,,,
"WILSON P",3832.00,1.00,1981-9-17 0:00:00,"CW",3.00,8.00,"C",4.00,,,
"WILSON P",3832.00,1.00,1981-10-14 0:00:00,"CW",3.00,10.00,"C",5.60,,,
"WILSON P",3832.00,1.00,1982-3-17 0:00:00,"CW",3.00,10.00,"C",0.40,,,
"WILSON P",3832.00,1.00,1982-5-5 0:00:00,"CW",3.00,10.00,"C",7.70,,,
"WILSON P",3832.00,1.00,1982-6-9 0:00:00,"CW",3.00,10.00,"C",3.20,,,
"WILSON P",3832.00,1.00,1982-7-16 0:00:00,"CW",3.00,7.00,"C",3.30,,,
"WILSON P",3832.00,1.00,1982-8-16 0:00:00,"CW",3.00,6.00,"C",2.40,,,
"WILSON P",3832.00,1.00,1982-9-30 0:00:00,"CW",3.00,8.00,"C",3.90,,,
"WILSON P",3832.00,1.00,1982-10-14 0:00:00,"CW",3.00,10.00,"C",3.30,,,
"WILSON P",3832.00,1.00,1985-5-24 0:00:00,"CW",3.00,6.00,"C",4.70,,,
"WILSON P",3832.00,1.00,1990-5-18 0:00:00,"EI",3.00,9.00,"C",6.80,,,
"WILSON P",3832.00,1.00,1990-6-13 0:00:00,"EI",3.00,10.00,"C",4.20,,,
"WILSON P",3832.00,1.00,1990-7-10 0:00:00,"EI",3.00,7.00,"C",4.50,,,
"WILSON P",3832.00,1.00,1990-8-28 0:00:00,"EI",3.00,6.00,"C",2.90,,,
"WILSON P",3832.00,1.00,1990-9-24 0:00:00,"EI",3.00,8.00,"C",4.30,,,
"WILSON P",3832.00,1.00,1992-5-5 0:00:00,"CW",3.00,10.00,"C",11.30,,,
"WILSON P",3832.00,1.00,1992-6-3 0:00:00,"CW",3.00,6.00,"C",6.10,,,
"WILSON P",3832.00,1.00,1992-7-10 0:00:00,"CW",3.00,6.00,"C",6.30,"D",,
"WILSON P",3832.00,1.00,1992-7-10 0:00:00,"CW",3.00,6.00,"C",6.40,"D",,
"WILSON P",3832.00,1.00,1992-8-5 0:00:00,"CW",3.00,6.00,"C",5.10,,,
"WILSON P",3832.00,1.00,1992-9-3 0:00:00,"CW",3.00,6.00,"C",7.80,,,
"WILSON P",3832.00,1.00,1992-9-30 0:00:00,"CW",3.00,9.00,"C",14.30,"D",,
"WILSON P",3832.00,1.00,1992-9-30 0:00:00,"CW",3.00,9.00,"C",14.80,"D",,
"WILSON P",3832.00,1.00,1993-5-3 0:00:00,"CW",3.00,7.00,"C",2.90,,,
"WILSON P",3832.00,1.00,1993-6-2 0:00:00,"CW",3.00,7.00,"C",6.10,,,
"WILSON P",3832.00,1.00,1993-7-6 0:00:00,"CW",3.00,5.00,"C",4.10,,,
"WILSON P",3832.00,1.00,1993-8-5 0:00:00,"CW",3.00,6.00,"C",4.80,,,
"WILSON P",3832.00,1.00,1993-9-7 0:00:00,"CW",3.00,6.00,"C",4.90,,,
"WILSON P",3832.00,1.00,1993-10-5 0:00:00,"CW",3.00,10.00,"C",5.80,,,
"WILSON P",3832.00,1.00,1994-5-4 0:00:00,"CW",3.00,10.00,"C",2.90,,,
"WILSON P",3832.00,1.00,1994-6-7 0:00:00,"CW",3.00,5.00,"C",4.90,,,
"WILSON P",3832.00,1.00,1994-7-7 0:00:00,"CW",3.00,6.00,"C",5.80,,,
"WILSON P",3832.00,1.00,1994-8-1 0:00:00,"CW",3.00,5.00,"C",4.50,,,
"WILSON P",3832.00,1.00,1994-9-13 0:00:00,"CW",3.00,9.00,"C",5.10,,,
"WILSON P",3832.00,1.00,1994-10-12 0:00:00,"CW",3.00,10.00,"C",9.20,,,
"WILSON P",3832.00,1.00,1996-5-22 0:00:00,"CW",3.00,10.00,"C",6.00,,,
"WILSON P",3832.00,1.00,1996-6-20 0:00:00,"CW",3.00,5.00,"C",4.80,,,
"WILSON P",3832.00,1.00,1996-7-17 0:00:00,"CW",3.00,7.00,"C",6.30,,,
"WILSON P",3832.00,1.00,1996-8-28 0:00:00,"CW",3.00,6.00,"C",4.80,,,
"WILSON P",3832.00,1.00,1996-9-26 0:00:00,"CW",3.00,9.00,"C",8.10,,,
"WILSON P",3832.00,1.00,1996-10-11 0:00:00,"CW",3.00,10.00,"C",9.20,,,
"WILSON P",3832.00,1.00,1997-5-21 0:00:00,"CW",3.00,10.00,"C",9.57,,"D",
"WILSON P",3832.00,1.00,1997-6-11 0:00:00,"CW",3.00,4.00,"C",2.47,,"D",
"WILSON P",3832.00,1.00,1997-7-8 0:00:00,"CW",3.00,5.00,"C",7.68,,"D",
"WILSON P",3832.00,1.00,1997-8-12 0:00:00,"CW",3.00,6.00,"C",5.44,,"D",
"WILSON P",3832.00,1.00,1997-9-10 0:00:00,"CW",3.00,7.00,"C",9.02,,"D",
"WILSON P",3832.00,1.00,1997-10-3 0:00:00,"CW",3.00,10.00,"C",7.51,,"D",
"WILSON P",3832.00,1.00,1998-5-5 0:00:00,"CW",3.00,10.00,"C",7.20,"1","D",
"WILSON P",3832.00,1.00,1998-6-9 0:00:00,"CW",3.00,2.00,"C",8.11,"1","D",
"WILSON P",3832.00,1.00,1998-6-9 0:00:00,"CW",3.00,8.00,"C",3.71,"1","D",
"WILSON P",3832.00,1.00,1998-7-7 0:00:00,"CW",3.00,5.00,"C",8.26,"1","D",
"WILSON P",3832.00,1.00,1998-8-4 0:00:00,"CW",3.00,5.00,"C",6.17,"1","D",
"WILSON P",3832.00,1.00,1998-9-9 0:00:00,"CW",3.00,6.00,"C",10.82,"1","D",
"WILSON P",3832.00,1.00,1998-10-7 0:00:00,"CW",3.00,10.00,"C",23.67,"1","D",
"WILSON P",3832.00,1.00,1999-5-17 0:00:00,"CW",3.00,10.00,"C",5.00,"1","D",
"WILSON P",3832.00,1.00,1999-6-1 0:00:00,"CW",3.00,6.00,"C",6.13,"1","D",
"WILSON P",3832.00,1.00,1999-7-7 0:00:00,"CW",3.00,5.00,"C",7.53,"1","D",
"WILSON P",3832.00,1.00,1999-8-3 0:00:00,"CW",3.00,6.00,"C",7.21,"1","D",
"WILSON P",3832.00,1.00,1999-9-2 0:00:00,"CW",3.00,6.00,"C",3.45,"1","D",
"WILSON P",3832.00,1.00,2000-5-3 0:00:00,"CW",3.00,10.00,"C",4.40,"1","D",
"WILSON P",3832.00,1.00,2000-6-6 0:00:00,"CW",3.00,10.00,"C",5.00,"1","D",
"WILSON P",3832.00,1.00,2000-7-7 0:00:00,"CW",3.00,8.00,"C",5.90,"1","D",
"WILSON P",3832.00,1.00,2000-8-1 0:00:00,"CW",3.00,6.00,"C",6.80,"1","D",
"WILSON P",3832.00,1.00,2000-9-6 0:00:00,"CW",3.00,7.00,"C",4.60,"1","D",
"WILSON P",3832.00,1.00,2000-10-3 0:00:00,"CW",3.00,10.00,"C",7.70,"1","D",
"WILSON P",3832.00,1.00,2001-5-3 0:00:00,"CW",3.00,10.00,"C",3.50,"1","D",
"WILSON P",3832.00,1.00,2001-6-7 0:00:00,"CW",3.00,7.00,"C",26.70,"1","D",
"WILSON P",3832.00,1.00,2001-7-5 0:00:00,"CW",3.00,6.00,"C",6.40,"1","D",
"WILSON P",3832.00,1.00,2001-8-6 0:00:00,"CW",3.00,7.00,"C",5.40,"1","D",
"WILSON P",3832.00,1.00,2001-9-6 0:00:00,"CW",3.00,7.00,"C",6.10,"1","D",
"WILSON P",3832.00,1.00,2001-10-11 0:00:00,"CW",3.00,7.00,"C",7.70,"1","D",
"WILSON P",3832.00,1.00,2002-5-7 0:00:00,"CW",3.00,10.00,"C",9.70,"1","D",
"WILSON P",3832.00,1.00,2002-6-17 0:00:00,"CW",3.00,10.00,"C",4.70,"1","D",
"WILSON P",3832.00,1.00,2002-7-8 0:00:00,"CW",3.00,4.00,"C",3.30,"1","D",
"WILSON P",3832.00,1.00,2002-8-13 0:00:00,"CW",3.00,6.00,"C",5.90,"1","D",
"WILSON P",3832.00,1.00,2002-8-15 0:00:00,"EI",2.00,5.00,"C",5.70,"1","E",
"WILSON P",3832.00,1.00,2002-9-9 0:00:00,"CW",3.00,7.00,"C",4.90,"1","D",
"WILSON P",3832.00,1.00,2002-10-8 0:00:00,"CW",3.00,10.00,"C",9.60,"1","D",
"WILSON P",3832.00,1.00,2003-5-16 0:00:00,"CW",3.00,10.00,"C",4.60,"1","D",
"WILSON P",3832.00,1.00,2003-6-30 0:00:00,"CW",3.00,7.00,"C",6.10,"1","D",
"WILSON P",3832.00,1.00,2003-7-1 0:00:00,"CW",3.00,5.00,"C",4.70,"1","D",
"WILSON P",3832.00,1.00,2003-8-1 0:00:00,"CW",3.00,6.00,"C",5.40,"1","D",
"WILSON P",3832.00,1.00,2003-9-5 0:00:00,"CW",3.00,7.00,"C",7.40,"1","D",
"WILSON P",3832.00,1.00,2003-10-14 0:00:00,"CW",3.00,9.00,"C",8.40,"1","D",
"WILSON P",3832.00,1.00,2004-5-20 0:00:00,"CW",3.00,5.00,"C",18.30,"1","D",
"WILSON P",3832.00,1.00,2004-6-18 0:00:00,"CW",3.00,5.00,"C",7.60,"1","D",
"WILSON P",3832.00,1.00,2004-7-13 0:00:00,"CW",3.00,5.00,"C",5.90,"1","D",
"WILSON P",3832.00,1.00,2004-8-10 0:00:00,"CW",3.00,5.00,"C",9.10,"1","D",
"WILSON P",3832.00,1.00,2004-9-16 0:00:00,"CW",3.00,7.00,"C",14.00,"1","D",
"WILSON P",3832.00,1.00,2004-10-21 0:00:00,"CW",3.00,10.00,"C",7.80,"1","D",
"WILSON P",3832.00,1.00,2005-5-5 0:00:00,"CW",3.00,10.00,"C",2.10,"1","D",
"WILSON P",3832.00,1.00,2005-6-7 0:00:00,"CW",3.00,10.00,"C",3.90,"1","D",
"WILSON P",3832.00,1.00,2005-7-12 0:00:00,"CW",3.00,5.00,"C",9.40,"1","D",
"WILSON P",3832.00,1.00,2005-8-8 0:00:00,"CW",3.00,5.00,"C",5.20,"1","D",
"WILSON P",3832.00,1.00,2005-9-16 0:00:00,"CW",3.00,6.00,"C",6.30,"1","D",
"WILSON P",3832.00,1.00,2005-10-17 0:00:00,"CW",3.00,10.00,"C",4.80,"1","D",
"WILSON P",3832.00,1.00,2006-5-15 0:00:00,"CW",3.00,10.00,"C",4.40,"1","D",
"WILSON P",3832.00,1.00,2006-6-12 0:00:00,"CW",3.00,6.00,"C",6.30,"1","D",
"WILSON P",3832.00,1.00,2006-7-12 0:00:00,"CW",3.00,7.00,"C",13.00,"1","D",
"WILSON P",3832.00,1.00,2006-8-9 0:00:00,"CW",3.00,6.00,"C",6.90,"1","D",
"WILSON P",3832.00,1.00,2006-9-12 0:00:00,"CW",3.00,7.00,"C",5.90,"1","D",
"WILSON P",3832.00,1.00,2006-10-19 0:00:00,"CW",3.00,10.00,"C",9.50,"1","D",
"WILSON P",3832.00,1.00,2007-5-24 0:00:00,"CW",3.00,6.00,"C",6.80,"1","D",
"WILSON P",3832.00,1.00,2007-6-15 0:00:00,"CW",3.00,5.00,"C",6.60,"1","D",
"WILSON P",3832.00,1.00,2007-7-11 0:00:00,"CW",3.00,6.00,"C",7.40,"1","D",
"WILSON P",3832.00,1.00,2007-8-15 0:00:00,"CW",3.00,6.00,"C",9.70,"1","D",
"WILSON P",3832.00,1.00,2007-9-21 0:00:00,"CW",3.00,7.00,"C",13.00,"1","D",
"WILSON P",3832.00,1.00,2007-10-24 0:00:00,"CW",3.00,8.00,"C",11.00,"1","D",
"WILSON P",3832.00,1.00,2008-5-7 0:00:00,"CW",3.00,6.00,"C",9.70,"1","D",
"WILSON P",3832.00,1.00,2008-6-5 0:00:00,"CW",3.00,7.00,"C",15.00,"1","D",
"WILSON P",3832.00,1.00,2008-7-2 0:00:00,"CW",3.00,6.00,"C",8.40,"1","D",
"WILSON P",3832.00,1.00,2008-8-12 0:00:00,"EI",2.00,6.00,"C",7.30,"1","S",
"WILSON P",3832.00,1.00,2008-8-27 0:00:00,"CW",3.00,6.00,"C",6.10,"1","D",
"WILSON P",3832.00,1.00,2008-9-25 0:00:00,"CW",3.00,7.00,"C",6.90,"1","D",
"WILSON P",3832.00,1.00,2008-10-27 0:00:00,"CW",3.00,10.00,"C",4.00,"1","D",
"WILSON P",3832.00,1.00,2009-5-21 0:00:00,"CW",3.00,10.00,"C",5.40,"1","D",
"WILSON P",3832.00,1.00,2009-6-17 0:00:00,"CW",3.00,5.00,"C",4.90,"1","D",
"WILSON P",3832.00,1.00,2009-7-15 0:00:00,"CW",3.00,6.00,"C",7.30,"1","D",
"WILSON P",3832.00,1.00,2009-8-11 0:00:00,"CW",3.00,5.00,"C",6.70,"1","D",
"WILSON P",3832.00,1.00,2009-9-10 0:00:00,"CW",3.00,5.00,"C",7.40,"1","D",
"WILSON P",3832.00,1.00,2009-10-14 0:00:00,"CW",3.00,10.00,"C",6.00,"1","D",
"WILSON P",3832.00,1.00,2010-5-18 0:00:00,"CW",3.00,10.00,"C",4.60,"1","D",
"WILSON P",3832.00,1.00,2010-6-4 0:00:00,"CW",3.00,5.00,"C",8.60,"1","D",
"WILSON P",3832.00,1.00,2010-7-6 0:00:00,"CW",3.00,6.00,"C",5.40,"1","D",
"WILSON P",3832.00,1.00,2010-8-10 0:00:00,"CW",3.00,5.50,"C",5.00,"1","S",
"WILSON P",3832.00,1.00,2010-9-15 0:00:00,"CW",3.00,7.00,"C",9.00,"1","D",
"WILSON P",3832.00,1.00,2010-9-15 0:00:00,"CW",3.00,7.00,"C",9.00,"2","D",
"WILSON P",3832.00,1.00,2010-10-22 0:00:00,"CW",3.00,10.00,"C",13.00,"1","D",
"WILSON P",3832.00,1.00,2011-5-24 0:00:00,"CW",3.00,10.00,"C",3.70,"1","D",
"WILSON P",3832.00,1.00,2011-6-27 0:00:00,"CW",3.00,6.00,"C",6.10,"1","D",
"WILSON P",3832.00,1.00,2011-7-12 0:00:00,"CW",3.00,5.00,"C",6.80,"1","D",
"WILSON P",3832.00,1.00,2011-8-11 0:00:00,"CW",3.00,5.50,"C",12.00,"1","D",
"WILSON P",3832.00,1.00,2011-8-11 0:00:00,"CW",3.00,5.50,"C",12.00,"2","D",
"WILSON P",3832.00,1.00,2011-9-12 0:00:00,"CW",3.00,6.50,"C",9.90,"1","D",
"WILSON P",3832.00,1.00,2012-6-11 0:00:00,"CW",3.00,6.00,"C",6.40,"1","D",
"WILSON P",3832.00,1.00,2012-7-12 0:00:00,"CW",3.00,4.50,"C",5.80,"1","D",
"WILSON P",3832.00,1.00,2012-8-13 0:00:00,"CW",3.00,4.50,"C",4.80,"1","D",
"WILSON P",3832.00,1.00,2012-9-7 0:00:00,"CW",3.00,5.50,"C",12.00,"1","D",
"WILSON P",3832.00,1.00,2012-10-5 0:00:00,"CW",3.00,8.00,"C",7.60,"1","D",
"WILSON P",3832.00,1.00,2013-5-22 0:00:00,"CW",3.00,9.00,"C",4.00,"1","D",
"WILSON P",3832.00,1.00,2013-6-17 0:00:00,"CW",3.00,6.00,"C",5.80,"1","D",
"WILSON P",3832.00,1.00,2013-7-31 0:00:00,"CW",3.00,5.00,"C",8.80,"1","D",
"WILSON P",3832.00,1.00,2013-8-20 0:00:00,"CW",3.00,4.50,"C",13.00,"1","D",
"WILSON P",3832.00,1.00,2013-9-16 0:00:00,"CW",3.00,6.00,"C",5.90,"1","D",
"WILSON P",3832.00,1.00,2014-6-2 0:00:00,"CW",3.00,7.00,"C",16.00,"1","HETL",
"WILSON P",3832.00,1.00,2014-6-16 0:00:00,"CW",3.00,7.00,"C",21.00,"1","HETL",
"WILSON P",3832.00,1.00,2014-7-14 0:00:00,"CW",3.00,5.00,"C",4.40,"1","HETL",
"WILSON P",3832.00,1.00,2014-8-7 0:00:00,"CW",3.00,6.00,"C",6.70,"1","HETL",
"WILSON P",3832.00,1.00,2014-8-28 0:00:00,"EI",2.00,6.00,"C",6.70,"1","HETL",
"WILSON P",3832.00,1.00,2014-9-8 0:00:00,"CW",3.00,6.00,"C",1.60,"1","HETL",
"WILSON P",3832.00,1.00,2014-10-31 0:00:00,"CW",3.00,9.00,"C",7.20,"1","HETL",
"WILSON P",3832.00,1.00,2015-5-29 0:00:00,"CW",3.00,8.00,"C",12.00,"1","HETL",
"WILSON P",3832.00,1.00,2015-6-22 0:00:00,"CW",3.00,6.00,"C",7.10,"1","HETL",
"WILSON P",3832.00,1.00,2015-7-20 0:00:00,"CW",3.00,5.00,"C",9.10,"1","HETL",
"WILSON P",3832.00,1.00,2015-8-3 0:00:00,"CW",3.00,5.00,"C",16.00,"1","HETL",
"WILSON P",3832.00,1.00,2015-8-20 0:00:00,"CW",3.00,5.00,"C",9.70,"1","HETL",
"WILSON P",3832.00,1.00,2015-9-21 0:00:00,"CW",3.00,6.00,"C",14.00,"2","HETL",
"WILSON P",3832.00,1.00,2015-9-21 0:00:00,"CW",3.00,6.00,"C",15.00,"1","HETL",
"WILSON P",3832.00,1.00,2015-10-20 0:00:00,"CW",3.00,10.00,"C",6.30,"1","HETL",
"WILSON P",3832.00,1.00,2016-5-6 0:00:00,"CW",3.00,9.00,"C",1.90,"1","HETL",
"WILSON P",3832.00,1.00,2016-5-20 0:00:00,"CW",3.00,9.00,"C",3.00,"1","HETL",
"WILSON P",3832.00,1.00,2016-6-2 0:00:00,"CW",3.00,4.00,"C",3.60,"1","HETL",
"WILSON P",3832.00,1.00,2016-6-15 0:00:00,"CW",3.00,8.00,"C",4.60,"1","HETL",
"WILSON P",3832.00,1.00,2016-6-21 0:00:00,"CW",3.00,7.00,"C",3.90,"1","HETL",
"WILSON P",3832.00,1.00,2016-7-5 0:00:00,"CW",3.00,6.00,"C",4.40,"1","HETL",
"WILSON P",3832.00,1.00,2016-7-18 0:00:00,"CW",3.00,5.00,"C",3.70,"1","HETL",
"WILSON P",3832.00,1.00,2016-8-4 0:00:00,"CW",3.00,5.00,"C",1.80,"1","HETL",
"WILSON P",3832.00,1.00,2016-8-16 0:00:00,"CW",3.00,5.00,"C",3.10,"1","HETL",
"WILSON P",3832.00,1.00,2016-9-1 0:00:00,"CW",3.00,6.00,"C",5.50,"1","HETL",
"WILSON P",3832.00,1.00,2016-9-15 0:00:00,"CW",3.00,7.00,"C",5.60,"2","HETL",
"WILSON P",3832.00,1.00,2016-9-15 0:00:00,"CW",3.00,7.00,"C",7.10,"1","HETL",
"WILSON P",3832.00,1.00,2016-9-29 0:00:00,"CW",3.00,8.00,"C",9.20,"1","HETL",
"WILSON P",3832.00,1.00,2016-10-12 0:00:00,"CW",3.00,9.00,"C",7.40,"1","HETL",
"WILSON P",3832.00,1.00,2017-5-24 0:00:00,"CW",3.00,9.00,"C",29.00,"1","HETL",
"WILSON P",3832.00,1.00,2017-6-7 0:00:00,"CW",3.00,9.00,"C",15.00,"1","HETL",
"WILSON P",3832.00,1.00,2017-6-19 0:00:00,"CW",3.00,6.00,"C",5.50,"1","HETL",
"WILSON P",3832.00,1.00,2017-7-17 0:00:00,"CW",3.00,5.50,"C",6.00,"1","HETL",
"WILSON P",3832.00,1.00,2017-8-16 0:00:00,"CW",3.00,6.00,"C",4.10,"1","HETL",
