"LAKNAM","MIDAS","STATION","SAMPDATE","AGENCY","PROJECT","TIME","SURVEYOR1","SURVEYOR2","SURVEYOR3","SURVEYOR4","WINDVEL","WINDDIR","CLOUDCVR","SECCHI","SECCBOT","SCOPE","REP","QA_CERT","GLOEO","COMMENTS"
"SHED P",5300.00,1.00,2013-8-27 0:00:00,"CW",3.00,"1328","Burton,Ryan","Shute,Hannah",,,4.00,6.00,"C",2.50,"B","4","1","SH-2486",,
"SHED P",5300.00,1.00,2014-8-28 0:00:00,"CW",3.00,"1235","Burton,Ryan","Bond,Meryl",,,14.00,8.00,,2.55,"Y","4","1","BO-2655",,
"SHED P",5300.00,1.00,2015-8-10 0:00:00,"CW",3.00,"1100","Burton;Ryan","Bond;Meryl",,,4.00,4.00,"B",2.72,"Y","4","1","BO-2655",9.90,
"SHED P",5300.00,1.00,2016-8-23 0:00:00,"CW",3.00,"1000","Burton;Ryan","Bond;Meryl",,,4.00,5.00,"B",2.74,"Y","4","1","BO-2655",9.90,
"SHED P",5300.00,1.00,2017-8-24 0:00:00,"CW",3.00,"1142","BURTON;RYAN","HUTCHINSON;ERICKA",,,5.00,6.00,"B",2.87,"Y","4","1","BU-0773",9.90,
"SHED P",5300.00,1.00,2018-8-30 0:00:00,"CW",3.00,"1054","BURTON;RYAN","DWINAL;STEPHANIE",,,2.00,2.00,"O",2.91,"Y","4","1","BU-0773",9.00,
"TORSEY (GREE",5307.00,1.00,1976-4-22 0:00:00,"CW",3.00,,"LEACH,ROBERT",,,,0.00,,"B",5.30,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1976-5-17 0:00:00,"CW",3.00,"1100","MORAN",,,,5.00,1.00,"O",6.20,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1976-6-14 0:00:00,"CW",3.00,"1000","CRANE,J E",,,,1.00,5.00,"O",4.70,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1976-6-24 0:00:00,"CW",3.00,"1000","CRANE,J E",,,,3.00,,"B",6.10,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1976-7-13 0:00:00,"CW",3.00,"1010","LEACH,ROBERT",,,,2.00,2.00,,5.00,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1976-7-22 0:00:00,"CW",3.00,"1600","MORAN",,,,3.00,7.00,"B",6.20,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1976-8-11 0:00:00,"CW",3.00,"1600","CRANE,J E",,,,5.00,7.00,"B",5.80,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1976-8-19 0:00:00,"CW",3.00,"1545","LEACH,ROBERT",,,,2.00,4.00,"B",5.30,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1976-9-8 0:00:00,"CW",3.00,"0930","MORAN",,,,2.00,8.00,"B",4.70,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1976-9-22 0:00:00,"CW",3.00,"0935","KING,WENDY",,,,1.00,8.00,"B",5.80,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1976-10-5 0:00:00,"CW",3.00,"1500","MORAN",,,,3.00,3.00,"B",4.50,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1976-10-22 0:00:00,"CW",3.00,"1530","MORAN",,,,,,"C",,,,,,,
"TORSEY (GREE",5307.00,1.00,1976-10-27 0:00:00,"CW",3.00,"1615","KING,WENDY",,,,10.00,8.00,"O",4.40,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1978-5-11 0:00:00,"CW",3.00,"1330","DOMINIE,DAVE","KING,WENDY",,,2.00,,"B",5.90,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1978-5-28 0:00:00,"EI",3.00,"1735","LANCTOT",,,,6.00,5.00,"B",6.00,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1978-6-28 0:00:00,"CW",3.00,"1400","KING,WENDY","CORYELL",,,8.00,8.00,"B",5.30,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1978-7-7 0:00:00,"CW",3.00,"1445","CORYELL",,,,5.00,6.00,"C",5.90,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1978-7-14 0:00:00,"CW",3.00,"1200","CORYELL",,,,3.00,4.00,"B",5.60,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1978-7-25 0:00:00,"CW",3.00,"1550","CORYELL",,,,4.00,4.00,"B",5.30,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1978-8-3 0:00:00,"CW",3.00,"1700","CORYELL",,,,5.00,5.00,"O",4.80,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1978-8-9 0:00:00,"CW",3.00,"1640","CORYELL",,,,5.00,4.00,"C",4.80,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1978-9-14 0:00:00,"CW",3.00,"1600","KING,WENDY","CORYELL",,,1.00,6.00,"B",3.80,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1979-4-26 0:00:00,"CW",3.00,"1330","KING,WENDY","WHITTIER,SCOTT",,,7.00,5.00,"O",4.90,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1979-6-18 0:00:00,"CW",3.00,"1000","KING,WENDY","SELSER,JAN",,,0.00,,"B",4.10,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1979-7-2 0:00:00,"CW",3.00,"1145","KING,WENDY","SELSER,JAN",,,1.00,7.00,"C",4.60,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1979-7-24 0:00:00,"CW",3.00,"1515","SELSER,JANICE","HOUSE,JOHN",,,7.00,5.00,"B",5.90,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1979-8-6 0:00:00,"CW",3.00,"0920","SELSER,JANICE","HOUSE,JOHN",,,10.00,8.00,"B",6.20,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1979-8-24 0:00:00,"CW",3.00,"0905","SELSER,JANICE","HOUSE,JOHN",,,3.00,6.00,"O",6.00,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1979-9-21 0:00:00,"CW",3.00,"1100","KING,WENDY","SELSER,JAN",,,3.00,6.00,,5.10,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1980-4-25 0:00:00,"CW",3.00,"1015","KING,WENDY","SELSER,JAN",,,1.00,2.00,"C",4.30,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1981-6-13 0:00:00,"CW",3.00,"1100","COULLING",,,,5.00,1.00,"B",6.50,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1981-6-28 0:00:00,"EI",3.00,"1330","COULLING",,,,0.00,,"B",5.80,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1981-6-29 0:00:00,"CW",3.00,"1515","KING,WENDY","BRENNAN,ROSS",,,8.00,4.00,"B",5.80,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1981-7-17 0:00:00,"CW",3.00,"1130","KING,WENDY","BRENNAN,ROSS",,,0.00,,"B",5.40,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1981-7-18 0:00:00,"EI",3.00,"1500","COULLING",,,,10.00,5.00,"C",5.80,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1981-7-31 0:00:00,"CW",3.00,"1000","KING,WENDY","BRENNAN,ROSS",,,8.00,8.00,"B",5.30,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1981-8-2 0:00:00,"CW",3.00,"1500","COULLING",,,,10.00,6.00,"B",6.40,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1981-8-11 0:00:00,"CW",3.00,"1347","KING,WENDY","BRENNAN,ROSS",,,4.00,5.00,"B",6.10,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1981-8-24 0:00:00,"CW",3.00,"1230","COULLING",,,,5.00,8.00,"O",5.50,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1981-8-24 0:00:00,"CW",3.00,"1430","BRENNAN","PRAY,JIM",,,0.00,,"O",4.60,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1981-9-9 0:00:00,"CW",3.00,"1540","KING,WENDY","BRENNAN,ROSS",,,15.00,8.00,"B",5.40,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1981-10-10 0:00:00,"CW",3.00,"1300","COULLING",,,,5.00,1.00,"C",5.00,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1981-10-14 0:00:00,"CW",3.00,"1335","KING,WENDY","PRAY,JIM",,,3.00,7.00,"B",5.10,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1982-3-23 0:00:00,"CW",3.00,"1200","KING,WENDY","PRAY,JIM",,,7.00,8.00,"C",5.80,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1982-5-17 0:00:00,"CW",3.00,"1500","KING,WENDY","PRAY,JIM",,,5.00,1.00,"B",5.90,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1982-5-31 0:00:00,"EI",3.00,"1430","COULLING",,,,,,"B",7.30,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1982-6-12 0:00:00,"EI",3.00,"1230","COULLING",,,,10.00,5.00,"B",6.50,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1982-7-5 0:00:00,"EI",3.00,"1200","COULLING",,,,10.00,8.00,"B",5.20,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1982-7-7 0:00:00,"EI",3.00,"1110","ROMANELLA,DEBRAH","PRAY,JIM",,,3.00,5.00,"B",5.50,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1982-7-23 0:00:00,"CW",3.00,"1415","COULLING",,,,2.00,,"B",5.50,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1982-8-4 0:00:00,"CW",3.00,"1600","KING,WENDY","ROMANELLA,DEBRAH",,,1.00,6.00,"B",5.80,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1982-8-9 0:00:00,"EI",3.00,"1345","COULLING",,,,4.00,4.00,"B",5.50,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1982-8-15 0:00:00,"EI",3.00,"1130","COULLING",,,,15.00,8.00,"B",6.80,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1982-9-6 0:00:00,"EI",3.00,"0945","COULLING",,,,5.00,3.00,"B",5.50,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1982-9-8 0:00:00,"CW",3.00,"1005","ROMANELLA,DEBRAH","PRAY,JIM",,,1.00,7.00,"B",5.30,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1982-10-5 0:00:00,"CW",3.00,"1110","ROMANELLA,DEBRAH","PRAY,JIM",,,2.00,7.00,"B",5.40,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1982-11-9 0:00:00,"CW",3.00,"1400","ROMANELLA,DEBRAH","PRAY,JIM",,,10.00,8.00,"C",5.30,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1983-5-16 0:00:00,"CW",3.00,"1320","KING,WENDY","ROMANELLA,DEBRAH",,,4.00,2.00,"C",5.50,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1983-6-14 0:00:00,"CW",3.00,"1248","KING,WENDY","ROMANELLA,DEBRAH",,,3.00,5.00,"B",4.20,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1983-7-25 0:00:00,"CW",3.00,"1426","KING,WENDY","ROMANELLA,DEBRAH",,,2.00,8.00,"C",4.80,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1983-9-12 0:00:00,"CW",3.00,"1100","DENNIS,WENDY","MILLER,DEBRAH",,,1.00,8.00,"B",6.20,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1983-10-27 0:00:00,"CW",3.00,"1321","DENNIS,WENDY","MILLER,DEBRAH",,,7.00,7.00,"C",4.90,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1984-6-22 0:00:00,"CW",3.00,"1400","GORDON,TOM","MILLER,DEBRAH",,,5.00,8.00,"B",6.30,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1984-7-25 0:00:00,"CW",3.00,"1505","JENSEN,KATHY","MILLER,DEBRAH",,,12.00,7.00,"B",5.60,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1984-8-31 0:00:00,"CW",3.00,"1425","JENSEN,KATHY","MILLER,DEBRAH",,,0.00,,"C",7.00,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1984-9-21 0:00:00,"CW",3.00,"1435","JENSEN,KATHY","MILLER,DEBRAH",,,20.00,7.00,"B",5.40,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1984-10-12 0:00:00,"CW",3.00,"1511","JENSEN,KATHY","MILLER,DEBRAH",,,2.00,1.00,"B",5.30,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1985-5-15 0:00:00,"CW",3.00,"1500","WILLIAMS,SCOTT","MILLER,DEBRAH",,,1.00,5.00,"B",7.40,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1985-6-11 0:00:00,"CW",3.00,"1352","DENNIS,WENDY","MILLER,DEBRAH",,,5.00,7.00,"C",5.40,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1985-7-12 0:00:00,"CW",3.00,"1545","WILLIAMS,SCOTT","MILLER,DEBRAH",,,2.00,5.00,"B",5.90,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1985-8-22 0:00:00,"CW",3.00,"1453","DENNIS,WENDY","WILLIAMS,SCOTT",,,1.00,8.00,"B",5.70,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1985-9-4 0:00:00,"CW",3.00,"1600","WILLIAMS,SCOTT","MILLER,DEBRAH",,,2.00,7.00,"B",5.20,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1985-10-16 0:00:00,"CW",3.00,"1518","WILLIAMS,SCOTT","MILLER,DEBRAH",,,7.00,7.00,"O",4.90,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1986-5-1 0:00:00,"CW",3.00,"1400","WILLIAMS,SCOTT","MILLER,DEBRAH",,,7.00,5.00,"B",6.50,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1986-6-4 0:00:00,"CW",3.00,"1357","WILLIAMS,SCOTT","DENNIS,WENDY",,,9.00,5.00,"C",5.70,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1986-7-25 0:00:00,"CW",3.00,"1530","WILLIAMS,SCOTT","MILLER,DEBRAH",,,10.00,5.00,"C",5.70,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1986-8-20 0:00:00,"CW",3.00,"1100","DENNIS,WENDY","MILLER,DEBRAH",,,4.00,1.00,"B",7.40,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1986-9-5 0:00:00,"CW",3.00,"1207","DENNIS,WENDY","WILLIAMS,SCOTT",,,4.00,6.00,"O",5.40,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1986-10-3 0:00:00,"CW",3.00,"1330","MILLER,DEBRAH","WILLIAMS,SCOTT",,,1.00,5.00,"C",5.70,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1987-5-15 0:00:00,"CW",3.00,"1030","WILLIAMS,SCOTT","MILLER,DEBRAH",,,3.00,5.00,"O",5.80,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1987-6-9 0:00:00,"CW",3.00,"1441","MILLER,DEBRAH","DENNIS,WENDY",,,1.00,1.00,"O",4.60,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1987-7-24 0:00:00,"CW",3.00,"1500","WILLIAMS,SCOTT","MILLER,DEBRAH",,,7.00,5.00,"C",5.60,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1987-8-17 0:00:00,"CW",3.00,"1530","WILLIAMS,SCOTT","MILLER,DEBRAH",,,4.00,5.00,"B",6.00,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1987-9-8 0:00:00,"CW",3.00,"1600","DENNIS,WENDY","WILLIAMS,SCOTT",,,0.00,,"O",5.70,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1987-10-2 0:00:00,"CW",3.00,"1431","MILLER,DEBRAH","WILLIAMS,SCOTT",,,17.00,5.00,"B",5.70,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1988-5-16 0:00:00,"CW",3.00,"1100","MILLER,DEBRAH","HERRMANN",,,5.00,5.00,"B",6.50,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1988-6-7 0:00:00,"CW",3.00,"1045","WILLIAMS,SCOTT","HERRMANN",,,25.00,8.00,"B",5.60,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1988-7-7 0:00:00,"CW",3.00,"1539","WILLIAMS,SCOTT","ACCOMANDO,BETH",,,,,"B",5.70,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1988-7-28 0:00:00,"EI",3.00,"1050","REILLY,FRANCIS W.","WILLIAMS,SCOTT",,,2.00,6.00,"O",4.80,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1988-8-12 0:00:00,"EI",3.00,"0825","REILLY,FRANCIS W.","REILLY",,,2.00,6.00,"B",6.20,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1988-8-16 0:00:00,"CW",3.00,"1054","WILLIAMS,SCOTT","ACCOMANDO,BETH",,,7.00,8.00,"O",6.40,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1988-8-27 0:00:00,"EI",3.00,"0850","REILLY,FRANCIS W.",,,,2.00,3.00,"B",5.60,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1988-9-8 0:00:00,"EI",3.00,"0830","REILLY,FRANCIS W.",,,,2.00,3.00,"B",4.10,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1988-9-18 0:00:00,"CW",3.00,"1400","GORDON,TOM","WILLIAMS,SCOTT",,,15.00,6.00,"B",4.00,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1988-9-24 0:00:00,"EI",3.00,,"REILLY,FRANCIS W.","REILLY",,,,,"B",,,,,,,
"TORSEY (GREE",5307.00,1.00,1988-10-19 0:00:00,"CW",3.00,"1400","MILLER,DEBRAH","BOUCHER,CHRISTA",,,7.00,8.00,"B",5.00,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1989-7-15 0:00:00,"EI",3.00,"0913","REILLY,FRANCIS W.",,,,6.00,2.00,"B",5.00,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1989-7-29 0:00:00,"EI",3.00,"0904","REILLY,FRANCIS W.",,,,6.00,7.00,"B",6.70,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1989-8-12 0:00:00,"EI",3.00,"0910","REILLY,FRANCIS W.",,,,5.00,2.00,"O",5.70,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1989-8-26 0:00:00,"EI",3.00,"0900","REILLY,FRANCIS W.",,,,9.00,7.00,"B",5.30,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1989-9-9 0:00:00,"EI",3.00,"0900","REILLY,FRANCIS W.",,,,5.00,5.00,"C",5.30,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1989-9-24 0:00:00,"EI",3.00,"1100","REILLY,FRANCIS W.",,,,16.00,8.00,"C",4.70,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1990-5-18 0:00:00,"CW",3.00,"1300","BOUCHER,CHRISTA",,,,0.00,0.00,"O",3.50,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1990-6-17 0:00:00,"EI",3.00,"0934","HOLMAN,WILLIAM",,,,7.00,6.00,"B",4.50,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1990-6-17 0:00:00,"EI",3.00,"0934","REILLY,FRANCIS W.",,,,7.00,6.00,"B",4.60,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1990-6-27 0:00:00,"CW",3.00,"1100","PRAY,JIM","BOUCHER,CHRISTA",,,4.00,4.00,"B",5.20,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1990-6-30 0:00:00,"EI",3.00,"0910","HOLMAN,WILLIAM",,,,7.00,1.00,"C",4.80,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1990-6-30 0:00:00,"EI",3.00,"0910","REILLY,FRANCIS W.",,,,7.00,1.00,"C",4.50,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1990-7-13 0:00:00,"EI",3.00,"1703","HOLMAN,WILLIAM",,,,7.00,7.00,"B",5.50,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1990-7-13 0:00:00,"EI",3.00,"1703","REILLY,FRANCIS W.",,,,7.00,7.00,"B",5.50,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1990-7-30 0:00:00,"EI",3.00,"1705","HOLMAN,WILLIAM",,,,11.00,5.00,"B",6.10,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1990-7-30 0:00:00,"EI",3.00,"1705","REILLY,FRANCIS W.",,,,11.00,5.00,"B",6.00,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1990-8-15 0:00:00,"CW",3.00,"1345","DENNIS,WENDY","BOUCHER,CHRISTA",,,3.00,6.00,"C",6.50,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1990-8-17 0:00:00,"EI",3.00,"1655","HOLMAN,WILLIAM",,,,7.00,5.00,"B",6.20,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1990-8-17 0:00:00,"EI",3.00,"1655","REILLY,FRANCIS W.",,,,7.00,5.00,"B",5.90,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1990-9-20 0:00:00,"CW",3.00,"1000","MCPHEDRAN,JOHN","BOUCHER,CHRISTA",,,8.00,8.00,"B",5.40,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1990-9-25 0:00:00,"EI",3.00,"1305","HOLMAN,WILLIAM",,,,7.00,8.00,"B",5.90,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1990-10-1 0:00:00,"EI",3.00,"0905","HOLMAN,WILLIAM",,,,7.00,5.00,"B",6.00,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1990-10-1 0:00:00,"EI",3.00,"0905","REILLY,FRANCIS W.",,,,7.00,5.00,"B",6.00,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1990-11-4 0:00:00,"EI",3.00,"0900","HOLMAN,WILLIAM",,,,7.00,6.00,"B",6.20,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1991-5-22 0:00:00,"CW",3.00,"1405","BOUCHER,CHRISTA","MCPHEDRAN,JOHN",,,5.00,1.00,"B",7.10,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1991-5-26 0:00:00,"EI",3.00,"1030","HOLMAN,WILLIAM",,,,,,"B",6.40,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1991-6-9 0:00:00,"EI",3.00,"1000","HOLMAN,WILLIAM",,,,,,"B",5.70,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1991-6-19 0:00:00,"CW",3.00,"1015","BOUCHER,CHRISTA","MCPHEDRAN,JOHN",,,2.00,6.00,"B",5.60,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1991-7-1 0:00:00,"EI",3.00,"1630","HOLMAN,WILLIAM",,,,,,"B",5.90,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1991-7-21 0:00:00,"EI",3.00," 915","HOLMAN,WILLIAM",,,,0.00,0.00,"C",5.00,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1991-7-30 0:00:00,"CW",3.00,"1400","BOUCHER,CHRISTA","MCPHEDRAN,JOHN",,,3.00,4.00,"C",6.30,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1991-8-6 0:00:00,"EI",3.00,"1600","HOLMAN,WILLIAM",,,,0.00,0.00,"B",6.70,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1991-8-14 0:00:00,"EI",3.00,"1600","HOLMAN,WILLIAM",,,,0.00,0.00,"B",6.50,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1991-8-15 0:00:00,"CW",3.00,"1230","BOUCHER,CHRISTA","PRAY,JIM",,,0.00,0.00,"C",6.00,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1991-9-4 0:00:00,"EI",3.00,"1600","HOLMAN,WILLIAM",,,,0.00,0.00,"O",6.00,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1991-9-9 0:00:00,"CW",3.00,"1430","MCPHEDRAN,JOHN","DENNIS,WENDY",,,3.00,6.00,"B",6.40,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1991-9-14 0:00:00,"EI",3.00," 945","HOLMAN,WILLIAM",,,,0.00,0.00,"B",5.50,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1991-10-19 0:00:00,"EI",3.00,"1300","HOLMAN,WILLIAM",,,,5.00,,"C",5.50,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1992-5-18 0:00:00,"CW",3.00,"1100","MCPHEDRAN,JOHN","BOUCHER,CHRISTA",,,2.00,6.00,"B",4.70,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1992-5-31 0:00:00,"EI",3.00," 730","NOLMAN",,,,,,"B",5.80,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1992-6-13 0:00:00,"EI",3.00," 730","NOLMAN",,,,,,"B",6.00,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1992-6-18 0:00:00,"CW",3.00," 915","MCPHEDRAN,JOHN","BOUCHER,CHRISTA",,,3.00,6.00,"B",6.10,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1992-6-27 0:00:00,"EI",3.00," 930","NOLMAN",,,,,,"B",6.00,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1992-7-15 0:00:00,"EI",3.00,"1500","NOLMAN",,,,,,"C",6.50,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1992-7-22 0:00:00,"CW",3.00,"1050","MCPHEDRAN,JOHN","BOUCHER,CHRISTA",,,1.00,8.00,"B",7.30,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1992-8-2 0:00:00,"EI",3.00," 730","NOLMAN",,,,,,"C",6.50,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1992-8-21 0:00:00,"CW",3.00,"1130","MCPHEDRAN,JOHN","BURKE",,,10.00,8.00,"B",6.70,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1992-8-22 0:00:00,"EI",3.00," 930","HOLMAN,WILLIAM",,,,24.00,7.00,"C",6.00,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1992-8-30 0:00:00,"EI",3.00,"1000","HOLMAN,WILLIAM",,,,12.00,6.00,"B",6.00,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1992-9-13 0:00:00,"EI",3.00," 930","HOLMAN,WILLIAM",,,,12.00,6.00,"B",5.50,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1992-9-17 0:00:00,"CW",3.00,"1400","MCPHEDRAN,JOHN","BOUCHER,CHRISTA",,,8.00,6.00,"B",5.90,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1992-9-20 0:00:00,"EI",3.00,"1130","HOLMAN,WILLIAM",,,,12.00,7.00,"B",5.50,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1992-10-6 0:00:00,"EI",3.00,"1530","HOLMAN,WILLIAM",,,,0.00,0.00,"B",6.00,"N","2","1",,,
"TORSEY (GREE",5307.00,1.00,1992-10-31 0:00:00,"EI",3.00," 830","HOLMAN,WILLIAM",,,,1.00,2.00,"B",5.50,"N","2","1",,,
