"midas","lake","station","date","agency","depth","tp.ppm","type","r","year","month","sampleid"
"8065","little cobbossee",1,2018-05-31,"cw",4,0.01,"c",1,2018,5,"8065_1_2018-05-31_cw"
"8065","little cobbossee",1,2018-05-31,"cw",7,0.051,"g",1,2018,5,"8065_1_2018-05-31_cw"
"8065","little cobbossee",1,2018-06-29,"cw",3.5,0.017,"c",1,2018,6,"8065_1_2018-06-29_cw"
"8065","little cobbossee",1,2018-06-29,"cw",7,0.057,"g",1,2018,6,"8065_1_2018-06-29_cw"
"8065","little cobbossee",1,2018-07-19,"cw",3.5,0.015,"c",1,2018,7,"8065_1_2018-07-19_cw"
"8065","little cobbossee",1,2018-07-19,"cw",3.5,0.015,"c",2,2018,7,"8065_1_2018-07-19_cw"
"8065","little cobbossee",1,2018-07-19,"cw",7,0.047,"g",1,2018,7,"8065_1_2018-07-19_cw"
"8065","little cobbossee",1,2018-08-28,"cw",4,0.016,"c",1,2018,8,"8065_1_2018-08-28_cw"
"8065","little cobbossee",1,2018-08-28,"cw",8,0.21,"g",1,2018,8,"8065_1_2018-08-28_cw"
"8065","little cobbossee",1,2018-09-27,"cw",5,0.014,"c",1,2018,9,"8065_1_2018-09-27_cw"
"8065","little cobbossee",1,2018-09-27,"cw",8,0.28,"g",1,2018,9,"8065_1_2018-09-27_cw"
"8065","little cobbossee",1,2018-11-09,"cw",8,0.023,"c",1,2018,11,"8065_1_2018-11-09_cw"
"8065","little cobbossee",1,2019-06-26,"cw",3,0.017,"c",1,2019,6,"8065_1_2019-06-26_cw"
"8065","little cobbossee",1,2019-06-26,"cw",7,0.069,"g",1,2019,6,"8065_1_2019-06-26_cw"
"8065","little cobbossee",1,2019-08-26,"cw",4,0.014,"c",1,2019,8,"8065_1_2019-08-26_cw"
"8065","little cobbossee",1,2019-08-26,"cw",5,0.027,"g",1,2019,8,"8065_1_2019-08-26_cw"
"8065","little cobbossee",1,2019-08-26,"cw",8,0.079,"g",1,2019,8,"8065_1_2019-08-26_cw"
"8065","little cobbossee",1,2019-09-27,"cw",4,0.015,"c",1,2019,9,"8065_1_2019-09-27_cw"
"8065","little cobbossee",1,2019-09-27,"cw",5,0.018,"g",1,2019,9,"8065_1_2019-09-27_cw"
"8065","little cobbossee",1,2019-09-27,"cw",8,0.32,"g",1,2019,9,"8065_1_2019-09-27_cw"
"8065","little cobbossee",1,2019-10-24,"cw",5,0.021,"g",1,2019,10,"8065_1_2019-10-24_cw"
"8065","little cobbossee",1,2019-10-24,"cw",6,0.022,"c",1,2019,10,"8065_1_2019-10-24_cw"
"8065","little cobbossee",1,2019-10-24,"cw",8,0.066,"g",1,2019,10,"8065_1_2019-10-24_cw"
"9961","annabessacook",1,2000-05-31,"cw",0.5,0.014,"g",1,2000,5,"9961_1_2000-05-31_cw"
"9961","annabessacook",1,2000-05-31,"cw",4.5,0.014,"g",1,2000,5,"9961_1_2000-05-31_cw"
"9961","annabessacook",1,2000-05-31,"cw",6.5,0.016,"g",1,2000,5,"9961_1_2000-05-31_cw"
"9961","annabessacook",1,2000-05-31,"cw",2.5,0.019,"g",1,2000,5,"9961_1_2000-05-31_cw"
"9961","annabessacook",1,2000-05-31,"cw",8.5,0.02,"g",1,2000,5,"9961_1_2000-05-31_cw"
"9961","annabessacook",1,2000-05-31,"cw",10.5,0.023,"g",1,2000,5,"9961_1_2000-05-31_cw"
"9961","annabessacook",1,2000-05-31,"cw",12.5,0.043,"g",1,2000,5,"9961_1_2000-05-31_cw"
"9961","annabessacook",2,2000-05-31,"cw",0.5,0.013,"g",1,2000,5,"9961_2_2000-05-31_cw"
"9961","annabessacook",2,2000-05-31,"cw",2.5,0.014,"g",1,2000,5,"9961_2_2000-05-31_cw"
"9961","annabessacook",2,2000-05-31,"cw",4.5,0.014,"g",1,2000,5,"9961_2_2000-05-31_cw"
"9961","annabessacook",2,2000-05-31,"cw",6,0.014,"g",1,2000,5,"9961_2_2000-05-31_cw"
"9961","annabessacook",1,2000-06-27,"cw",0.5,0.014,"g",1,2000,6,"9961_1_2000-06-27_cw"
"9961","annabessacook",1,2000-06-27,"cw",4.5,0.014,"g",1,2000,6,"9961_1_2000-06-27_cw"
"9961","annabessacook",1,2000-06-27,"cw",6.5,0.015,"g",1,2000,6,"9961_1_2000-06-27_cw"
"9961","annabessacook",1,2000-06-27,"cw",2.5,0.017,"g",1,2000,6,"9961_1_2000-06-27_cw"
"9961","annabessacook",1,2000-06-27,"cw",8.5,0.019,"g",1,2000,6,"9961_1_2000-06-27_cw"
"9961","annabessacook",1,2000-06-27,"cw",10.5,0.031,"g",1,2000,6,"9961_1_2000-06-27_cw"
"9961","annabessacook",1,2000-06-27,"cw",12.5,0.063,"g",1,2000,6,"9961_1_2000-06-27_cw"
"9961","annabessacook",2,2000-06-27,"cw",4.5,0.013,"g",1,2000,6,"9961_2_2000-06-27_cw"
"9961","annabessacook",2,2000-06-27,"cw",0.5,0.014,"g",1,2000,6,"9961_2_2000-06-27_cw"
"9961","annabessacook",2,2000-06-27,"cw",2.5,0.015,"g",1,2000,6,"9961_2_2000-06-27_cw"
"9961","annabessacook",2,2000-06-27,"cw",6.5,0.019,"g",1,2000,6,"9961_2_2000-06-27_cw"
"9961","annabessacook",1,2000-07-19,"cw",0.5,0.013,"g",1,2000,7,"9961_1_2000-07-19_cw"
"9961","annabessacook",1,2000-07-19,"cw",2.5,0.013,"g",1,2000,7,"9961_1_2000-07-19_cw"
"9961","annabessacook",1,2000-07-19,"cw",4.5,0.014,"g",1,2000,7,"9961_1_2000-07-19_cw"
"9961","annabessacook",1,2000-07-19,"cw",8.5,0.016,"g",1,2000,7,"9961_1_2000-07-19_cw"
"9961","annabessacook",1,2000-07-19,"cw",6.5,0.019,"g",1,2000,7,"9961_1_2000-07-19_cw"
"9961","annabessacook",1,2000-07-19,"cw",10.5,0.037,"g",1,2000,7,"9961_1_2000-07-19_cw"
"9961","annabessacook",1,2000-07-19,"cw",12.5,0.099,"g",1,2000,7,"9961_1_2000-07-19_cw"
"9961","annabessacook",2,2000-07-19,"cw",0.5,0.013,"g",1,2000,7,"9961_2_2000-07-19_cw"
"9961","annabessacook",2,2000-07-19,"cw",2.5,0.015,"g",1,2000,7,"9961_2_2000-07-19_cw"
"9961","annabessacook",2,2000-07-19,"cw",6,0.019,"g",1,2000,7,"9961_2_2000-07-19_cw"
"9961","annabessacook",2,2000-07-19,"cw",4.5,0.02,"g",1,2000,7,"9961_2_2000-07-19_cw"
"9961","annabessacook",1,2000-08-22,"cw",0.5,0.013,"g",1,2000,8,"9961_1_2000-08-22_cw"
"9961","annabessacook",1,2000-08-22,"cw",4.5,0.015,"g",1,2000,8,"9961_1_2000-08-22_cw"
"9961","annabessacook",1,2000-08-22,"cw",6.5,0.017,"g",1,2000,8,"9961_1_2000-08-22_cw"
"9961","annabessacook",1,2000-08-22,"cw",2.5,0.018,"g",1,2000,8,"9961_1_2000-08-22_cw"
"9961","annabessacook",1,2000-08-22,"cw",8.5,0.025,"g",3,2000,8,"9961_1_2000-08-22_cw"
"9961","annabessacook",1,2000-08-22,"cw",10.5,0.076,"g",1,2000,8,"9961_1_2000-08-22_cw"
"9961","annabessacook",2,2000-08-22,"cw",0.5,0.015,"g",1,2000,8,"9961_2_2000-08-22_cw"
"9961","annabessacook",2,2000-08-22,"cw",4.5,0.018,"g",1,2000,8,"9961_2_2000-08-22_cw"
"9961","annabessacook",2,2000-08-22,"cw",2.5,0.019,"g",1,2000,8,"9961_2_2000-08-22_cw"
"9961","annabessacook",2,2000-08-22,"cw",6.5,0.12,"g",1,2000,8,"9961_2_2000-08-22_cw"
"9961","annabessacook",1,2000-09-25,"cw",8.5,0.019,"g",1,2000,9,"9961_1_2000-09-25_cw"
"9961","annabessacook",1,2000-09-25,"cw",4.5,0.023,"g",1,2000,9,"9961_1_2000-09-25_cw"
"9961","annabessacook",1,2000-09-25,"cw",6.5,0.023,"g",1,2000,9,"9961_1_2000-09-25_cw"
"9961","annabessacook",1,2000-09-25,"cw",10.5,0.023,"g",1,2000,9,"9961_1_2000-09-25_cw"
"9961","annabessacook",1,2000-09-25,"cw",0.5,0.027,"g",1,2000,9,"9961_1_2000-09-25_cw"
"9961","annabessacook",1,2000-09-25,"cw",2.5,0.029,"g",1,2000,9,"9961_1_2000-09-25_cw"
"9961","annabessacook",1,2000-09-25,"cw",12.5,0.22,"g",1,2000,9,"9961_1_2000-09-25_cw"
"9961","annabessacook",2,2000-09-25,"cw",0.5,0.02,"g",1,2000,9,"9961_2_2000-09-25_cw"
"9961","annabessacook",2,2000-09-25,"cw",2.5,0.021,"g",1,2000,9,"9961_2_2000-09-25_cw"
"9961","annabessacook",2,2000-09-25,"cw",4.5,0.022,"g",1,2000,9,"9961_2_2000-09-25_cw"
"9961","annabessacook",2,2000-09-25,"cw",6.5,0.026,"g",1,2000,9,"9961_2_2000-09-25_cw"
"9961","annabessacook",1,2000-10-24,"cw",0.5,0.027,"g",1,2000,10,"9961_1_2000-10-24_cw"
"9961","annabessacook",1,2000-10-24,"cw",4.5,0.027,"g",1,2000,10,"9961_1_2000-10-24_cw"
"9961","annabessacook",1,2000-10-24,"cw",8.5,0.027,"g",1,2000,10,"9961_1_2000-10-24_cw"
"9961","annabessacook",1,2000-10-24,"cw",10.5,0.027,"g",1,2000,10,"9961_1_2000-10-24_cw"
"9961","annabessacook",1,2000-10-24,"cw",6.5,0.028,"g",1,2000,10,"9961_1_2000-10-24_cw"
"9961","annabessacook",1,2000-10-24,"cw",12,0.029,"g",1,2000,10,"9961_1_2000-10-24_cw"
"9961","annabessacook",1,2000-10-24,"cw",2.5,0.032,"g",1,2000,10,"9961_1_2000-10-24_cw"
"9961","annabessacook",2,2000-10-24,"cw",4.5,0.027,"g",1,2000,10,"9961_2_2000-10-24_cw"
"9961","annabessacook",2,2000-10-24,"cw",6,0.027,"g",1,2000,10,"9961_2_2000-10-24_cw"
"9961","annabessacook",2,2000-10-24,"cw",0.5,0.028,"g",1,2000,10,"9961_2_2000-10-24_cw"
"9961","annabessacook",2,2000-10-24,"cw",2.5,0.028,"g",1,2000,10,"9961_2_2000-10-24_cw"
"9961","annabessacook",1,2001-05-02,"cw",0.5,0.01,"g",1,2001,5,"9961_1_2001-05-02_cw"
"9961","annabessacook",1,2001-05-02,"cw",6.5,0.012,"g",1,2001,5,"9961_1_2001-05-02_cw"
"9961","annabessacook",1,2001-05-02,"cw",8.5,0.013,"g",1,2001,5,"9961_1_2001-05-02_cw"
"9961","annabessacook",1,2001-05-02,"cw",10.5,0.013,"g",1,2001,5,"9961_1_2001-05-02_cw"
"9961","annabessacook",1,2001-05-02,"cw",12.5,0.013,"g",1,2001,5,"9961_1_2001-05-02_cw"
"9961","annabessacook",1,2001-05-02,"cw",2.5,0.014,"g",1,2001,5,"9961_1_2001-05-02_cw"
"9961","annabessacook",1,2001-05-02,"cw",4.5,0.014,"g",1,2001,5,"9961_1_2001-05-02_cw"
"9961","annabessacook",2,2001-05-02,"cw",0.5,0.009,"g",1,2001,5,"9961_2_2001-05-02_cw"
"9961","annabessacook",2,2001-05-02,"cw",2.5,0.009,"g",1,2001,5,"9961_2_2001-05-02_cw"
"9961","annabessacook",2,2001-05-02,"cw",4.5,0.011,"g",1,2001,5,"9961_2_2001-05-02_cw"
"9961","annabessacook",2,2001-05-02,"cw",6.5,0.011,"g",1,2001,5,"9961_2_2001-05-02_cw"
"9961","annabessacook",1,2001-05-16,"cw",2.5,0.014,"g",1,2001,5,"9961_1_2001-05-16_cw"
"9961","annabessacook",1,2001-05-16,"cw",4.5,0.014,"g",1,2001,5,"9961_1_2001-05-16_cw"
"9961","annabessacook",1,2001-05-16,"cw",6.5,0.014,"g",1,2001,5,"9961_1_2001-05-16_cw"
"9961","annabessacook",1,2001-05-16,"cw",0.5,0.015,"g",1,2001,5,"9961_1_2001-05-16_cw"
"9961","annabessacook",1,2001-05-16,"cw",8.5,0.015,"g",1,2001,5,"9961_1_2001-05-16_cw"
"9961","annabessacook",1,2001-05-16,"cw",12.5,0.016,"g",1,2001,5,"9961_1_2001-05-16_cw"
"9961","annabessacook",1,2001-05-16,"cw",10.5,0.018,"g",1,2001,5,"9961_1_2001-05-16_cw"
"9961","annabessacook",2,2001-05-16,"cw",0.5,0.017,"g",1,2001,5,"9961_2_2001-05-16_cw"
"9961","annabessacook",2,2001-05-16,"cw",2.5,0.018,"g",1,2001,5,"9961_2_2001-05-16_cw"
"9961","annabessacook",2,2001-05-16,"cw",4.5,0.018,"g",1,2001,5,"9961_2_2001-05-16_cw"
"9961","annabessacook",2,2001-05-16,"cw",6.5,0.018,"g",1,2001,5,"9961_2_2001-05-16_cw"
"9961","annabessacook",2,2001-06-01,"cw",0.5,0.013,"g",1,2001,6,"9961_2_2001-06-01_cw"
"9961","annabessacook",2,2001-06-01,"cw",2.5,0.014,"g",1,2001,6,"9961_2_2001-06-01_cw"
"9961","annabessacook",2,2001-06-01,"cw",4.5,0.015,"g",1,2001,6,"9961_2_2001-06-01_cw"
"9961","annabessacook",2,2001-06-01,"cw",6.5,0.041,"g",1,2001,6,"9961_2_2001-06-01_cw"
"9961","annabessacook",1,2001-06-13,"cw",2.5,0.009,"g",1,2001,6,"9961_1_2001-06-13_cw"
"9961","annabessacook",1,2001-06-13,"cw",0.5,0.011,"g",1,2001,6,"9961_1_2001-06-13_cw"
"9961","annabessacook",1,2001-06-13,"cw",4,0.013,"c",1,2001,6,"9961_1_2001-06-13_cw"
"9961","annabessacook",1,2001-06-13,"cw",4,0.013,"c",2,2001,6,"9961_1_2001-06-13_cw"
"9961","annabessacook",1,2001-06-13,"cw",4.5,0.013,"g",1,2001,6,"9961_1_2001-06-13_cw"
"9961","annabessacook",1,2001-06-13,"cw",8.5,0.021,"g",1,2001,6,"9961_1_2001-06-13_cw"
"9961","annabessacook",1,2001-06-13,"cw",10.5,0.026,"g",1,2001,6,"9961_1_2001-06-13_cw"
"9961","annabessacook",1,2001-06-13,"cw",12.5,0.036,"g",1,2001,6,"9961_1_2001-06-13_cw"
"9961","annabessacook",1,2001-06-13,"cw",6.5,0.15,"g",1,2001,6,"9961_1_2001-06-13_cw"
"9961","annabessacook",1,2001-06-13,"cw",6.5,0.15,"g",2,2001,6,"9961_1_2001-06-13_cw"
"9961","annabessacook",2,2001-06-13,"cw",6,0.015,"c",1,2001,6,"9961_2_2001-06-13_cw"
"9961","annabessacook",1,2001-06-25,"cw",4.5,0.007,"g",1,2001,6,"9961_1_2001-06-25_cw"
"9961","annabessacook",1,2001-06-25,"cw",2.5,0.009,"g",1,2001,6,"9961_1_2001-06-25_cw"
"9961","annabessacook",1,2001-06-25,"cw",0.5,0.01,"g",1,2001,6,"9961_1_2001-06-25_cw"
"9961","annabessacook",1,2001-06-25,"cw",6,0.011,"c",1,2001,6,"9961_1_2001-06-25_cw"
"9961","annabessacook",1,2001-06-25,"cw",6,0.012,"c",2,2001,6,"9961_1_2001-06-25_cw"
"9961","annabessacook",1,2001-06-25,"cw",6.5,0.018,"g",1,2001,6,"9961_1_2001-06-25_cw"
"9961","annabessacook",1,2001-06-25,"cw",8.5,0.019,"g",1,2001,6,"9961_1_2001-06-25_cw"
"9961","annabessacook",1,2001-06-25,"cw",8.5,0.019,"g",2,2001,6,"9961_1_2001-06-25_cw"
"9961","annabessacook",1,2001-06-25,"cw",10.5,0.027,"g",1,2001,6,"9961_1_2001-06-25_cw"
"9961","annabessacook",1,2001-06-25,"cw",12.5,0.066,"g",1,2001,6,"9961_1_2001-06-25_cw"
"9961","annabessacook",2,2001-06-25,"cw",6,0.014,"c",1,2001,6,"9961_2_2001-06-25_cw"
"9961","annabessacook",1,2001-07-13,"cw",0.5,0.01,"g",1,2001,7,"9961_1_2001-07-13_cw"
"9961","annabessacook",1,2001-07-13,"cw",2.5,0.012,"g",1,2001,7,"9961_1_2001-07-13_cw"
"9961","annabessacook",1,2001-07-13,"cw",4.5,0.016,"g",1,2001,7,"9961_1_2001-07-13_cw"
"9961","annabessacook",1,2001-07-13,"cw",6.5,0.016,"g",2,2001,7,"9961_1_2001-07-13_cw"
"9961","annabessacook",1,2001-07-13,"cw",7,0.016,"c",1,2001,7,"9961_1_2001-07-13_cw"
"9961","annabessacook",1,2001-07-13,"cw",6.5,0.017,"g",1,2001,7,"9961_1_2001-07-13_cw"
"9961","annabessacook",1,2001-07-13,"cw",7,0.017,"c",2,2001,7,"9961_1_2001-07-13_cw"
"9961","annabessacook",1,2001-07-13,"cw",8.5,0.04,"g",1,2001,7,"9961_1_2001-07-13_cw"
"9961","annabessacook",1,2001-07-13,"cw",10.5,0.07,"g",1,2001,7,"9961_1_2001-07-13_cw"
"9961","annabessacook",1,2001-07-13,"cw",12.5,0.16,"g",1,2001,7,"9961_1_2001-07-13_cw"
"9961","annabessacook",2,2001-07-13,"cw",6,0.011,"c",1,2001,7,"9961_2_2001-07-13_cw"
"9961","annabessacook",1,2001-07-25,"cw",0.5,0.009,"g",1,2001,7,"9961_1_2001-07-25_cw"
"9961","annabessacook",1,2001-07-25,"cw",2.5,0.012,"g",1,2001,7,"9961_1_2001-07-25_cw"
"9961","annabessacook",1,2001-07-25,"cw",4.5,0.012,"g",1,2001,7,"9961_1_2001-07-25_cw"
"9961","annabessacook",1,2001-07-25,"cw",7,0.012,"c",2,2001,7,"9961_1_2001-07-25_cw"
"9961","annabessacook",1,2001-07-25,"cw",7,0.013,"c",1,2001,7,"9961_1_2001-07-25_cw"
"9961","annabessacook",1,2001-07-25,"cw",6.5,0.017,"g",1,2001,7,"9961_1_2001-07-25_cw"
"9961","annabessacook",1,2001-07-25,"cw",6.5,0.018,"g",2,2001,7,"9961_1_2001-07-25_cw"
"9961","annabessacook",1,2001-07-25,"cw",8.5,0.023,"g",1,2001,7,"9961_1_2001-07-25_cw"
"9961","annabessacook",1,2001-07-25,"cw",10.5,0.081,"g",1,2001,7,"9961_1_2001-07-25_cw"
"9961","annabessacook",1,2001-07-25,"cw",12.5,0.14,"g",1,2001,7,"9961_1_2001-07-25_cw"
"9961","annabessacook",2,2001-07-25,"cw",6,0.026,"c",1,2001,7,"9961_2_2001-07-25_cw"
"9961","annabessacook",1,2001-08-07,"cw",0.5,0.009,"g",1,2001,8,"9961_1_2001-08-07_cw"
"9961","annabessacook",1,2001-08-07,"cw",2.5,0.011,"g",1,2001,8,"9961_1_2001-08-07_cw"
"9961","annabessacook",1,2001-08-07,"cw",4.5,0.013,"g",1,2001,8,"9961_1_2001-08-07_cw"
"9961","annabessacook",1,2001-08-07,"cw",6,0.013,"c",1,2001,8,"9961_1_2001-08-07_cw"
"9961","annabessacook",1,2001-08-07,"cw",6,0.013,"c",2,2001,8,"9961_1_2001-08-07_cw"
"9961","annabessacook",1,2001-08-07,"cw",6.5,0.018,"g",1,2001,8,"9961_1_2001-08-07_cw"
"9961","annabessacook",1,2001-08-07,"cw",6.5,0.02,"g",2,2001,8,"9961_1_2001-08-07_cw"
"9961","annabessacook",1,2001-08-07,"cw",8.5,0.02,"g",1,2001,8,"9961_1_2001-08-07_cw"
"9961","annabessacook",1,2001-08-07,"cw",10.5,0.14,"g",1,2001,8,"9961_1_2001-08-07_cw"
"9961","annabessacook",1,2001-08-07,"cw",12.5,0.22,"g",1,2001,8,"9961_1_2001-08-07_cw"
"9961","annabessacook",2,2001-08-07,"cw",5,0.017,"c",1,2001,8,"9961_2_2001-08-07_cw"
"9961","annabessacook",1,2001-08-21,"cw",0.5,0.013,"g",2,2001,8,"9961_1_2001-08-21_cw"
"9961","annabessacook",1,2001-08-21,"cw",4.5,0.013,"g",1,2001,8,"9961_1_2001-08-21_cw"
"9961","annabessacook",1,2001-08-21,"cw",6,0.013,"c",2,2001,8,"9961_1_2001-08-21_cw"
"9961","annabessacook",1,2001-08-21,"cw",6.5,0.014,"g",1,2001,8,"9961_1_2001-08-21_cw"
"9961","annabessacook",1,2001-08-21,"cw",2.5,0.015,"g",1,2001,8,"9961_1_2001-08-21_cw"
"9961","annabessacook",1,2001-08-21,"cw",6,0.015,"c",1,2001,8,"9961_1_2001-08-21_cw"
"9961","annabessacook",1,2001-08-21,"cw",0.5,0.016,"g",1,2001,8,"9961_1_2001-08-21_cw"
"9961","annabessacook",1,2001-08-21,"cw",8.5,0.046,"g",1,2001,8,"9961_1_2001-08-21_cw"
"9961","annabessacook",1,2001-08-21,"cw",10.5,0.17,"g",1,2001,8,"9961_1_2001-08-21_cw"
"9961","annabessacook",1,2001-08-21,"cw",12.5,0.3,"g",1,2001,8,"9961_1_2001-08-21_cw"
"9961","annabessacook",2,2001-08-21,"cw",5,0.019,"c",2,2001,8,"9961_2_2001-08-21_cw"
"9961","annabessacook",2,2001-08-21,"cw",5,0.02,"c",1,2001,8,"9961_2_2001-08-21_cw"
"9961","annabessacook",1,2001-09-05,"cw",0.5,0.019,"g",1,2001,9,"9961_1_2001-09-05_cw"
"9961","annabessacook",1,2001-09-05,"cw",2.5,0.02,"g",1,2001,9,"9961_1_2001-09-05_cw"
"9961","annabessacook",1,2001-09-05,"cw",4.5,0.02,"g",1,2001,9,"9961_1_2001-09-05_cw"
"9961","annabessacook",1,2001-09-05,"cw",4.5,0.02,"g",2,2001,9,"9961_1_2001-09-05_cw"
"9961","annabessacook",1,2001-09-05,"cw",6.5,0.02,"g",1,2001,9,"9961_1_2001-09-05_cw"
"9961","annabessacook",1,2001-09-05,"cw",8,0.02,"c",1,2001,9,"9961_1_2001-09-05_cw"
"9961","annabessacook",1,2001-09-05,"cw",8,0.021,"c",2,2001,9,"9961_1_2001-09-05_cw"
"9961","annabessacook",1,2001-09-05,"cw",8.5,0.027,"g",1,2001,9,"9961_1_2001-09-05_cw"
"9961","annabessacook",1,2001-09-05,"cw",10.5,0.14,"g",1,2001,9,"9961_1_2001-09-05_cw"
"9961","annabessacook",1,2001-09-05,"cw",12.5,0.27,"g",1,2001,9,"9961_1_2001-09-05_cw"
"9961","annabessacook",2,2001-09-05,"cw",6,0.025,"c",1,2001,9,"9961_2_2001-09-05_cw"
"9961","annabessacook",2,2001-09-05,"cw",6,0.025,"c",2,2001,9,"9961_2_2001-09-05_cw"
"9961","annabessacook",1,2001-09-19,"cw",2.5,0.021,"g",1,2001,9,"9961_1_2001-09-19_cw"
"9961","annabessacook",1,2001-09-19,"cw",4.5,0.022,"g",1,2001,9,"9961_1_2001-09-19_cw"
"9961","annabessacook",1,2001-09-19,"cw",6.5,0.022,"g",2,2001,9,"9961_1_2001-09-19_cw"
"9961","annabessacook",1,2001-09-19,"cw",8.5,0.022,"g",1,2001,9,"9961_1_2001-09-19_cw"
"9961","annabessacook",1,2001-09-19,"cw",6.5,0.023,"g",1,2001,9,"9961_1_2001-09-19_cw"
"9961","annabessacook",1,2001-09-19,"cw",8,0.023,"c",1,2001,9,"9961_1_2001-09-19_cw"
"9961","annabessacook",1,2001-09-19,"cw",8,0.024,"c",2,2001,9,"9961_1_2001-09-19_cw"
"9961","annabessacook",1,2001-09-19,"cw",0.5,0.027,"g",1,2001,9,"9961_1_2001-09-19_cw"
"9961","annabessacook",1,2001-09-19,"cw",10.5,0.27,"g",1,2001,9,"9961_1_2001-09-19_cw"
"9961","annabessacook",1,2001-09-19,"cw",12.5,0.33,"g",1,2001,9,"9961_1_2001-09-19_cw"
"9961","annabessacook",2,2001-09-19,"cw",5,0.026,"c",1,2001,9,"9961_2_2001-09-19_cw"
"9961","annabessacook",1,2001-10-01,"cw",4.5,0.022,"g",2,2001,10,"9961_1_2001-10-01_cw"
"9961","annabessacook",1,2001-10-01,"cw",8.5,0.022,"g",1,2001,10,"9961_1_2001-10-01_cw"
"9961","annabessacook",1,2001-10-01,"cw",6.5,0.024,"g",1,2001,10,"9961_1_2001-10-01_cw"
"9961","annabessacook",1,2001-10-01,"cw",0.5,0.025,"g",1,2001,10,"9961_1_2001-10-01_cw"
"9961","annabessacook",1,2001-10-01,"cw",4.5,0.025,"g",1,2001,10,"9961_1_2001-10-01_cw"
"9961","annabessacook",1,2001-10-01,"cw",2.5,0.027,"g",1,2001,10,"9961_1_2001-10-01_cw"
"9961","annabessacook",1,2001-10-01,"cw",9,0.028,"c",2,2001,10,"9961_1_2001-10-01_cw"
"9961","annabessacook",1,2001-10-01,"cw",9,0.03,"c",1,2001,10,"9961_1_2001-10-01_cw"
"9961","annabessacook",1,2001-10-01,"cw",10.5,0.088,"g",1,2001,10,"9961_1_2001-10-01_cw"
"9961","annabessacook",1,2001-10-01,"cw",12.5,0.3,"g",1,2001,10,"9961_1_2001-10-01_cw"
"9961","annabessacook",2,2001-10-01,"cw",6,0.031,"c",1,2001,10,"9961_2_2001-10-01_cw"
"9961","annabessacook",1,2001-10-16,"cw",10.5,0.022,"g",1,2001,10,"9961_1_2001-10-16_cw"
"9961","annabessacook",1,2001-10-16,"cw",6.5,0.023,"g",1,2001,10,"9961_1_2001-10-16_cw"
"9961","annabessacook",1,2001-10-16,"cw",8.5,0.025,"g",1,2001,10,"9961_1_2001-10-16_cw"
"9961","annabessacook",1,2001-10-16,"cw",4.5,0.026,"g",2,2001,10,"9961_1_2001-10-16_cw"
"9961","annabessacook",1,2001-10-16,"cw",10,0.026,"c",2,2001,10,"9961_1_2001-10-16_cw"
"9961","annabessacook",1,2001-10-16,"cw",2.5,0.027,"g",1,2001,10,"9961_1_2001-10-16_cw"
"9961","annabessacook",1,2001-10-16,"cw",10,0.028,"c",1,2001,10,"9961_1_2001-10-16_cw"
"9961","annabessacook",1,2001-10-16,"cw",4.5,0.032,"g",1,2001,10,"9961_1_2001-10-16_cw"
"9961","annabessacook",1,2001-10-16,"cw",0.5,0.033,"g",1,2001,10,"9961_1_2001-10-16_cw"
"9961","annabessacook",1,2001-10-16,"cw",12.5,0.066,"g",1,2001,10,"9961_1_2001-10-16_cw"
"9961","annabessacook",2,2001-10-16,"cw",5,0.027,"c",1,2001,10,"9961_2_2001-10-16_cw"
"9961","annabessacook",1,2002-05-24,"cw",2.5,0.012,"g",1,2002,5,"9961_1_2002-05-24_cw"
"9961","annabessacook",1,2002-05-24,"cw",0.5,0.013,"g",1,2002,5,"9961_1_2002-05-24_cw"
"9961","annabessacook",1,2002-05-24,"cw",4.5,0.013,"g",1,2002,5,"9961_1_2002-05-24_cw"
"9961","annabessacook",1,2002-05-24,"cw",6.5,0.013,"g",1,2002,5,"9961_1_2002-05-24_cw"
"9961","annabessacook",1,2002-05-24,"cw",8.5,0.013,"g",1,2002,5,"9961_1_2002-05-24_cw"
"9961","annabessacook",1,2002-05-24,"cw",10.5,0.014,"g",1,2002,5,"9961_1_2002-05-24_cw"
"9961","annabessacook",1,2002-05-24,"cw",12.5,0.016,"g",1,2002,5,"9961_1_2002-05-24_cw"
"9961","annabessacook",2,2002-05-24,"cw",2.5,0.01,"g",1,2002,5,"9961_2_2002-05-24_cw"
"9961","annabessacook",2,2002-05-24,"cw",4.5,0.01,"g",1,2002,5,"9961_2_2002-05-24_cw"
"9961","annabessacook",2,2002-05-24,"cw",0.5,0.011,"g",1,2002,5,"9961_2_2002-05-24_cw"
"9961","annabessacook",2,2002-05-24,"cw",6,0.011,"g",1,2002,5,"9961_2_2002-05-24_cw"
"9961","annabessacook",1,2002-06-24,"cw",2.5,0.013,"g",1,2002,6,"9961_1_2002-06-24_cw"
"9961","annabessacook",1,2002-06-24,"cw",0.5,0.014,"g",1,2002,6,"9961_1_2002-06-24_cw"
"9961","annabessacook",1,2002-06-24,"cw",4.5,0.014,"g",1,2002,6,"9961_1_2002-06-24_cw"
"9961","annabessacook",1,2002-06-24,"cw",6.5,0.015,"g",1,2002,6,"9961_1_2002-06-24_cw"
"9961","annabessacook",1,2002-06-24,"cw",8.5,0.016,"g",1,2002,6,"9961_1_2002-06-24_cw"
